Country,Type,Serial,CEFR,Upper/lower/students/teachers/others,Grammar,Spelling,Word Count,Average Sentence Length,Function Word Count,FWratio
IDN,SMK,195,B1,1,0,0,205,17,76,0.370731707
IDN,SMK,196,B1,2,0,7,286,13,116,0.405594406
IDN,SMK,197,B1,2,0,0,243,12,100,0.411522634
IDN,SMK,198,B1,2,0,2,204,18,70,0.343137255
IDN,SMK,199,A2,0,0,0,226,16,87,0.384955752
IDN,SMK,200,B1,1,1,1,200,11,78,0.39
JPN,PTJ,1,B1,1,1,4,206,12,76,0.368932039
JPN,PTJ,2,B1,2,0,0,181,15,63,0.348066298
JPN,PTJ,3,A2,0,1,0,211,11,89,0.421800948
JPN,PTJ,4,B2,0,0,1,207,11,83,0.400966184
JPN,PTJ,5,B2,0,0,0,211,11,82,0.388625592
JPN,PTJ,6,B1,1,1,3,223,13,92,0.412556054
JPN,PTJ,7,A2,0,0,0,222,12,91,0.40990991
JPN,PTJ,8,B1,1,2,7,298,10,114,0.382550336
JPN,PTJ,9,B2,0,0,0,229,16,96,0.419213974
JPN,PTJ,10,B1,2,0,3,229,11,84,0.366812227
JPN,PTJ,11,B2,0,0,0,205,15,84,0.409756098
JPN,PTJ,12,B2,0,0,1,227,18,91,0.400881057
JPN,PTJ,13,A2,0,0,7,214,13,75,0.35046729
JPN,PTJ,14,B1,1,0,5,270,15,120,0.444444444
JPN,PTJ,15,B1,2,0,5,271,14,112,0.413284133
JPN,PTJ,16,B1,2,1,0,201,11,72,0.358208955
JPN,PTJ,17,B2,0,0,1,212,14,86,0.405660377
JPN,PTJ,18,B1,1,0,0,179,11,60,0.335195531
JPN,PTJ,19,B1,2,0,3,260,15,99,0.380769231
JPN,PTJ,20,B1,2,0,1,224,14,82,0.366071429
JPN,PTJ,21,B1,2,0,0,218,15,84,0.385321101
JPN,PTJ,22,B1,1,0,0,218,16,103,0.472477064
JPN,PTJ,23,B2,0,0,7,295,14,117,0.396610169
JPN,PTJ,24,B1,1,0,1,178,14,71,0.398876404
JPN,PTJ,25,B1,2,0,0,201,11,67,0.333333333
JPN,PTJ,26,B1,1,1,2,253,10,91,0.359683794
JPN,PTJ,27,A2,0,0,0,204,10,71,0.348039216
JPN,PTJ,28,A2,0,0,0,208,9,77,0.370192308
JPN,PTJ,29,B1,1,0,0,211,13,83,0.393364929
JPN,PTJ,30,B1,1,0,0,201,9,73,0.36318408
JPN,PTJ,31,B1,2,0,6,233,12,87,0.373390558
JPN,PTJ,32,B1,1,1,11,226,11,91,0.402654867
JPN,PTJ,33,A2,0,0,3,228,19,90,0.394736842
JPN,PTJ,34,B2,0,1,3,203,15,83,0.408866995
JPN,PTJ,35,B2,0,0,0,227,15,93,0.40969163
JPN,PTJ,36,A2,0,0,2,203,10,81,0.399014778
JPN,PTJ,37,B1,1,0,2,200,10,80,0.4
JPN,PTJ,38,A2,0,0,2,202,10,57,0.282178218
JPN,PTJ,39,B1,1,0,2,212,11,77,0.363207547
JPN,PTJ,40,B1,2,0,0,204,11,76,0.37254902
JPN,PTJ,41,B2,0,0,0,292,18,116,0.397260274
JPN,PTJ,42,B2,0,1,0,240,12,108,0.45
JPN,PTJ,43,A2,0,2,1,190,10,76,0.4
JPN,PTJ,44,B1,1,0,3,205,22,96,0.468292683
JPN,PTJ,45,B1,1,0,1,202,15,85,0.420792079
JPN,PTJ,46,B1,1,0,0,180,12,82,0.455555556
JPN,PTJ,47,B2,0,0,5,261,17,100,0.383141762
JPN,PTJ,48,B1,2,0,0,214,11,85,0.397196262
JPN,PTJ,49,B1,2,0,3,205,14,87,0.424390244
JPN,PTJ,50,B1,1,0,0,214,11,86,0.401869159
JPN,PTJ,51,B1,1,0,0,242,14,97,0.400826446
JPN,PTJ,52,A2,0,0,1,202,15,80,0.396039604
JPN,PTJ,53,B1,1,0,0,173,10,62,0.358381503
JPN,PTJ,54,B2,0,0,5,219,14,87,0.397260274
JPN,PTJ,55,B1,1,0,0,207,11,80,0.38647343
JPN,PTJ,56,B1,2,1,0,224,12,97,0.433035714
JPN,PTJ,57,B1,1,2,6,209,11,83,0.397129187
JPN,PTJ,58,B1,2,0,0,225,14,90,0.4
JPN,PTJ,59,B1,1,0,5,202,11,68,0.336633663
JPN,PTJ,60,B1,1,0,0,210,19,94,0.447619048
JPN,PTJ,61,B1,1,0,0,203,12,76,0.374384236
JPN,PTJ,62,B1,1,0,1,258,10,83,0.321705426
JPN,PTJ,63,B1,1,0,1,215,15,76,0.353488372
JPN,PTJ,64,B1,1,0,0,200,13,79,0.395
JPN,PTJ,65,B1,2,0,6,210,15,88,0.419047619
JPN,PTJ,66,B1,1,1,0,207,7,62,0.299516908
JPN,PTJ,67,B1,2,0,0,217,18,97,0.447004608
JPN,PTJ,68,A2,0,0,0,225,14,88,0.391111111
JPN,PTJ,69,B2,0,0,2,207,7,62,0.299516908
JPN,PTJ,70,A2,0,0,2,231,12,100,0.432900433
JPN,PTJ,71,B1,1,1,4,274,12,121,0.441605839
JPN,PTJ,72,B1,1,0,4,206,13,87,0.422330097
JPN,PTJ,73,B1,2,2,0,218,10,88,0.403669725
JPN,PTJ,74,A2,0,1,0,205,10,67,0.326829268
JPN,PTJ,75,A2,0,1,2,272,14,112,0.411764706
JPN,PTJ,76,A2,0,1,0,230,15,93,0.404347826
JPN,PTJ,77,B1,1,0,1,199,11,71,0.35678392
JPN,PTJ,78,A2,0,0,2,210,14,91,0.433333333
JPN,PTJ,79,A2,0,0,0,224,11,92,0.410714286
JPN,PTJ,80,A2,0,0,1,204,18,94,0.460784314
JPN,PTJ,81,B1,1,0,0,219,9,85,0.388127854
JPN,PTJ,82,A2,0,0,0,234,10,84,0.358974359
JPN,PTJ,83,A2,0,0,0,201,8,76,0.378109453
JPN,PTJ,84,A2,0,0,0,206,12,86,0.417475728
JPN,PTJ,85,A2,0,0,1,236,10,94,0.398305085
JPN,PTJ,86,A2,0,0,1,205,9,75,0.365853659
JPN,PTJ,87,B1,1,0,0,223,9,73,0.32735426
JPN,PTJ,88,B1,1,0,3,207,10,76,0.367149758
JPN,PTJ,89,A2,0,0,1,204,12,80,0.392156863
JPN,PTJ,90,A2,0,0,2,210,16,83,0.395238095
JPN,PTJ,91,B1,1,0,5,218,11,87,0.399082569
JPN,PTJ,92,A2,0,1,0,186,16,81,0.435483871
JPN,PTJ,93,A2,0,2,1,217,7,66,0.304147465
JPN,PTJ,94,A2,0,0,2,236,9,91,0.38559322
JPN,PTJ,95,A2,0,0,1,232,16,100,0.431034483
JPN,PTJ,96,B1,1,0,0,203,7,69,0.339901478
JPN,PTJ,97,B1,2,0,0,219,14,76,0.347031963
JPN,PTJ,98,A2,0,0,0,200,10,90,0.45
JPN,PTJ,99,A2,0,0,0,205,12,81,0.395121951
JPN,PTJ,100,A2,0,0,0,215,11,87,0.404651163
JPN,PTJ,101,B1,1,0,0,206,9,70,0.339805825
JPN,PTJ,102,A2,0,2,1,205,9,73,0.356097561
JPN,PTJ,103,B1,1,0,3,209,13,85,0.406698565
JPN,PTJ,104,B1,1,2,0,223,13,92,0.412556054
JPN,PTJ,105,A2,0,0,7,290,14,115,0.396551724
JPN,PTJ,106,A2,0,0,2,214,10,82,0.38317757
JPN,PTJ,107,B1,1,0,0,203,9,65,0.320197044
JPN,PTJ,108,A2,0,2,4,280,12,105,0.375
JPN,PTJ,109,A2,0,0,0,215,11,86,0.4
JPN,PTJ,110,A2,0,1,11,296,13,115,0.388513514
JPN,PTJ,111,A2,0,0,0,223,13,74,0.331838565
JPN,PTJ,112,A2,0,0,0,203,11,76,0.374384236
JPN,PTJ,113,B1,1,0,0,264,11,120,0.454545455
JPN,PTJ,114,A2,0,0,1,297,13,132,0.444444444
JPN,PTJ,115,B1,1,0,0,255,14,105,0.411764706
JPN,PTJ,116,A2,0,0,4,270,11,105,0.388888889
JPN,PTJ,117,A2,0,2,0,231,19,100,0.432900433
JPN,PTJ,118,A2,0,1,0,203,11,80,0.39408867
JPN,PTJ,119,A2,0,0,0,212,8,73,0.344339623
JPN,PTJ,120,B1,1,0,0,236,18,101,0.427966102
JPN,PTJ,121,A2,0,1,1,201,14,93,0.462686567
JPN,PTJ,122,B1,1,0,6,191,10,80,0.418848168
JPN,PTJ,123,B1,1,1,2,265,13,97,0.366037736
JPN,PTJ,124,A2,0,0,7,203,14,80,0.39408867
JPN,PTJ,125,B1,1,0,2,219,11,92,0.420091324
JPN,PTJ,126,A2,0,2,1,201,13,70,0.348258706
JPN,PTJ,127,A2,0,0,0,221,14,94,0.425339367
JPN,PTJ,128,B1,1,0,0,239,11,92,0.384937238
JPN,PTJ,129,B1,1,6,11,292,12,112,0.383561644
JPN,PTJ,130,A2,0,0,5,254,9,99,0.38976378
JPN,PTJ,131,B1,1,0,0,203,12,74,0.36453202
JPN,PTJ,132,B1,1,0,1,210,11,79,0.376190476
JPN,PTJ,133,A2,0,0,0,201,11,66,0.328358209
JPN,PTJ,134,A2,0,0,1,180,12,74,0.411111111
JPN,PTJ,135,A2,0,0,0,207,13,79,0.381642512
JPN,PTJ,136,A2,0,1,2,204,10,81,0.397058824
JPN,PTJ,137,B1,2,1,0,204,15,79,0.387254902
JPN,PTJ,138,B1,1,0,3,204,11,80,0.392156863
JPN,PTJ,139,B1,1,0,4,261,10,93,0.356321839
JPN,PTJ,140,B1,1,0,0,223,13,95,0.426008969
JPN,PTJ,141,A2,0,0,1,236,14,106,0.449152542
JPN,PTJ,142,B1,1,1,2,198,12,81,0.409090909
JPN,PTJ,143,B1,1,0,0,199,9,76,0.381909548
JPN,PTJ,144,A2,0,1,9,216,13,92,0.425925926
JPN,PTJ,145,A2,0,0,6,214,11,85,0.397196262
JPN,PTJ,146,A2,0,0,0,249,16,102,0.409638554
JPN,PTJ,147,A2,0,0,0,272,17,127,0.466911765
JPN,PTJ,148,A2,0,0,3,229,10,72,0.31441048
JPN,PTJ,149,B1,1,0,0,230,10,79,0.343478261
JPN,PTJ,150,B1,1,0,6,276,13,113,0.40942029
JPN,PTJ,151,A2,0,0,0,243,9,81,0.333333333
JPN,PTJ,152,B1,1,0,2,206,11,76,0.368932039
JPN,PTJ,153,B1,2,2,0,240,11,93,0.3875
JPN,PTJ,154,B1,1,0,0,202,10,78,0.386138614
JPN,PTJ,155,B1,1,0,0,213,10,69,0.323943662
JPN,PTJ,156,B1,1,0,0,201,11,77,0.383084577
JPN,PTJ,157,B1,1,0,0,215,10,74,0.344186047
JPN,PTJ,158,A2,0,0,5,300,18,112,0.373333333
JPN,PTJ,159,A2,0,0,1,210,10,81,0.385714286
JPN,PTJ,160,B1,1,0,1,219,11,82,0.374429224
JPN,PTJ,161,A2,0,0,0,228,10,93,0.407894737
JPN,PTJ,162,A2,0,0,0,224,18,89,0.397321429
JPN,PTJ,163,A2,0,0,0,235,14,95,0.404255319
JPN,PTJ,164,B1,1,0,1,203,11,78,0.384236453
JPN,PTJ,165,B1,1,0,0,249,10,108,0.43373494
JPN,PTJ,166,B1,1,1,0,226,16,86,0.380530973
JPN,PTJ,167,A2,0,0,0,218,12,93,0.426605505
JPN,PTJ,168,B1,2,0,0,251,13,101,0.402390438
JPN,PTJ,169,B1,2,0,0,229,15,97,0.423580786
JPN,PTJ,170,B1,2,1,2,218,11,88,0.403669725
JPN,PTJ,171,B1,1,1,0,235,9,70,0.29787234
JPN,PTJ,172,B1,1,0,0,253,21,107,0.422924901
JPN,PTJ,173,B1,1,0,0,222,9,84,0.378378378
JPN,PTJ,174,B1,1,0,0,211,9,71,0.336492891
JPN,PTJ,175,B1,1,0,0,208,10,77,0.370192308
JPN,PTJ,176,B1,1,0,3,203,9,91,0.448275862
JPN,PTJ,177,B1,2,0,2,221,12,83,0.375565611
JPN,PTJ,178,B1,1,0,1,213,12,83,0.389671362
JPN,PTJ,179,B1,2,0,0,202,15,83,0.410891089
JPN,PTJ,180,B1,1,1,0,224,11,84,0.375
JPN,PTJ,181,A2,0,0,0,211,11,86,0.407582938
JPN,PTJ,182,A2,0,0,7,296,16,127,0.429054054
JPN,PTJ,183,A2,0,0,1,202,11,73,0.361386139
JPN,PTJ,184,A2,0,0,0,201,13,71,0.353233831
JPN,PTJ,185,A2,0,0,0,221,11,84,0.380090498
JPN,PTJ,186,A2,0,0,5,276,15,113,0.40942029
JPN,PTJ,187,B1,1,0,0,202,11,81,0.400990099
JPN,PTJ,188,A2,0,5,10,212,10,69,0.325471698
JPN,PTJ,189,B1,1,0,0,222,12,93,0.418918919
JPN,PTJ,190,A2,0,0,9,298,10,114,0.382550336
JPN,PTJ,191,B1,1,0,0,217,11,83,0.382488479
JPN,PTJ,192,A2,0,1,9,185,10,69,0.372972973
JPN,PTJ,193,B1,1,0,0,209,16,89,0.425837321
JPN,PTJ,194,A2,0,0,1,228,12,97,0.425438596
JPN,PTJ,195,B1,1,0,0,209,13,73,0.349282297
JPN,PTJ,196,B1,1,0,0,230,12,94,0.408695652
JPN,PTJ,197,B1,1,0,1,218,9,83,0.380733945
JPN,PTJ,198,B1,1,0,5,199,15,78,0.391959799
JPN,PTJ,199,A2,0,1,1,219,12,92,0.420091324
JPN,PTJ,200,B1,1,0,2,264,15,117,0.443181818
JPN,PTJ,201,A2,0,0,5,229,9,88,0.384279476
JPN,PTJ,202,B1,1,0,3,212,14,96,0.452830189
JPN,PTJ,203,A2,0,0,0,206,10,83,0.402912621
JPN,PTJ,204,A2,0,0,0,211,11,89,0.421800948
JPN,PTJ,205,A2,0,0,0,237,12,84,0.35443038
JPN,PTJ,206,A2,0,0,0,204,13,83,0.406862745
JPN,PTJ,207,B1,1,1,2,187,12,78,0.417112299
JPN,PTJ,208,A2,0,0,1,207,18,100,0.483091787
JPN,PTJ,209,B1,1,0,0,242,12,89,0.367768595
JPN,PTJ,210,B1,1,0,2,216,13,96,0.444444444
JPN,PTJ,211,B1,1,0,0,221,14,101,0.457013575
JPN,PTJ,212,B1,1,0,0,238,13,111,0.466386555
JPN,PTJ,213,B1,1,0,0,223,10,90,0.403587444
JPN,PTJ,214,A2,0,0,0,208,18,89,0.427884615
JPN,PTJ,215,B1,1,0,0,221,13,89,0.402714932
JPN,PTJ,216,B1,2,1,1,211,15,87,0.412322275
JPN,PTJ,217,B1,1,0,10,214,11,87,0.406542056
JPN,PTJ,218,B1,2,0,1,226,13,87,0.384955752
JPN,PTJ,219,B1,2,0,0,215,15,96,0.446511628
JPN,PTJ,220,B2,0,0,1,253,11,98,0.387351779
JPN,PTJ,221,B1,1,0,0,202,11,90,0.445544554
JPN,PTJ,222,B1,1,0,0,213,15,89,0.417840376
JPN,PTJ,223,B1,1,0,0,203,11,82,0.403940887
JPN,PTJ,224,B1,1,1,1,204,9,64,0.31372549
JPN,PTJ,225,B1,1,0,0,230,12,93,0.404347826
JPN,PTJ,226,A2,0,1,4,248,12,96,0.387096774
JPN,PTJ,227,B1,1,0,1,202,18,92,0.455445545
JPN,PTJ,228,A2,0,0,2,205,11,79,0.385365854
JPN,PTJ,229,B1,1,0,0,223,11,85,0.381165919
JPN,PTJ,230,B1,1,3,7,213,11,85,0.399061033
JPN,PTJ,231,A2,0,0,0,208,13,90,0.432692308
JPN,PTJ,232,B1,1,0,1,200,16,91,0.455
JPN,PTJ,233,A2,0,1,1,211,12,86,0.407582938
JPN,PTJ,234,A2,0,0,1,258,15,104,0.403100775
JPN,PTJ,235,B1,1,0,1,221,13,104,0.470588235
JPN,PTJ,236,B1,1,0,0,239,17,113,0.472803347
JPN,PTJ,237,A2,0,0,4,203,12,86,0.42364532
JPN,PTJ,238,A2,0,0,6,213,15,90,0.422535211
JPN,PTJ,239,A2,0,1,0,210,11,82,0.39047619
JPN,PTJ,240,B1,1,2,6,228,11,87,0.381578947
JPN,PTJ,241,B1,2,1,3,243,13,94,0.386831276
JPN,PTJ,242,A2,0,0,0,201,12,86,0.427860697
JPN,PTJ,243,B1,1,0,0,219,19,92,0.420091324
JPN,PTJ,244,A2,0,0,2,201,11,78,0.388059701
JPN,PTJ,245,B1,2,0,0,207,15,79,0.381642512
JPN,PTJ,246,B1,2,0,5,234,11,84,0.358974359
JPN,PTJ,247,A2,0,0,3,203,11,74,0.36453202
JPN,PTJ,248,A2,0,0,5,261,12,99,0.379310345
JPN,PTJ,249,B1,1,0,0,203,15,78,0.384236453
JPN,PTJ,250,B1,1,0,0,204,11,70,0.343137255
JPN,PTJ,251,B1,1,0,0,212,13,84,0.396226415
JPN,PTJ,252,B1,1,0,1,225,9,97,0.431111111
JPN,PTJ,253,B1,1,1,4,247,8,86,0.348178138
JPN,PTJ,254,B1,1,0,6,215,16,85,0.395348837
JPN,PTJ,255,B1,1,0,4,221,12,91,0.411764706
JPN,PTJ,256,B1,2,0,0,220,11,84,0.381818182
JPN,PTJ,257,B1,2,0,0,215,11,93,0.43255814
JPN,PTJ,258,B1,1,1,0,222,14,87,0.391891892
JPN,PTJ,259,B1,1,0,1,228,14,92,0.403508772
JPN,PTJ,260,B1,1,0,0,209,13,86,0.411483254
JPN,PTJ,261,A2,0,0,0,215,16,80,0.372093023
JPN,PTJ,262,A2,0,2,0,207,18,82,0.396135266
JPN,PTJ,263,B1,1,0,0,200,10,76,0.38
JPN,PTJ,264,B1,1,0,7,226,9,84,0.371681416
JPN,PTJ,265,A2,0,0,1,208,13,82,0.394230769
JPN,PTJ,266,B1,1,1,1,229,9,76,0.331877729
JPN,PTJ,267,B1,1,0,1,222,17,96,0.432432432
JPN,PTJ,268,B1,2,0,4,219,9,77,0.351598174
JPN,PTJ,269,B1,1,0,0,201,13,81,0.402985075
JPN,PTJ,270,A2,0,3,15,218,15,78,0.357798165
JPN,PTJ,271,B1,1,0,2,241,12,95,0.394190871
JPN,PTJ,272,B1,1,0,0,237,12,96,0.405063291
JPN,PTJ,273,A2,0,0,2,205,10,74,0.36097561
JPN,PTJ,274,A2,0,0,1,200,12,78,0.39
JPN,PTJ,275,B1,1,0,0,202,11,69,0.341584158
JPN,PTJ,276,B1,1,0,3,221,13,92,0.416289593
JPN,PTJ,277,A2,0,0,3,204,12,80,0.392156863
JPN,PTJ,278,A2,0,0,0,212,16,88,0.41509434
JPN,PTJ,279,B1,2,0,1,237,12,93,0.392405063
JPN,PTJ,280,B1,2,0,0,261,13,97,0.37164751
JPN,PTJ,281,B1,1,0,0,240,13,106,0.441666667
JPN,PTJ,282,A2,0,0,8,230,9,78,0.339130435
JPN,PTJ,283,B1,1,1,9,224,13,80,0.357142857
JPN,PTJ,284,A2,0,0,0,200,14,77,0.385
JPN,PTJ,285,B1,1,0,1,207,11,89,0.429951691
JPN,PTJ,286,B1,1,1,1,221,13,87,0.393665158
JPN,PTJ,287,A2,0,0,0,215,10,82,0.381395349
JPN,PTJ,288,A2,0,0,0,228,10,81,0.355263158
JPN,PTJ,289,A2,0,1,0,216,11,84,0.388888889
JPN,PTJ,290,B1,1,0,1,235,11,94,0.4
JPN,PTJ,291,A2,0,2,2,238,13,90,0.378151261
JPN,PTJ,292,A2,0,0,0,222,17,89,0.400900901
JPN,PTJ,293,B1,1,0,2,247,13,95,0.384615385
JPN,PTJ,294,B1,2,1,8,203,16,77,0.379310345
JPN,PTJ,295,B1,1,0,0,204,12,79,0.387254902
JPN,PTJ,296,B1,1,0,0,207,11,85,0.410628019
JPN,PTJ,297,B2,0,0,0,195,15,88,0.451282051
JPN,PTJ,298,B1,2,0,0,218,13,87,0.399082569
JPN,PTJ,299,A2,0,0,1,207,20,86,0.415458937
JPN,PTJ,300,A2,0,1,2,215,19,98,0.455813953
JPN,PTJ,301,A2,0,0,1,215,14,80,0.372093023
JPN,PTJ,302,B2,0,0,6,203,18,90,0.443349754
JPN,PTJ,303,B1,1,2,0,207,15,85,0.410628019
JPN,PTJ,304,A2,0,1,9,203,10,76,0.374384236
JPN,PTJ,305,B1,1,0,0,216,14,85,0.393518519
JPN,PTJ,306,A2,0,0,0,224,10,90,0.401785714
JPN,PTJ,307,A2,0,0,0,204,10,84,0.411764706
JPN,PTJ,308,B1,2,0,0,212,13,94,0.443396226
JPN,PTJ,309,B1,2,0,2,231,13,102,0.441558442
JPN,PTJ,310,A2,0,0,0,217,12,95,0.437788018
JPN,PTJ,311,A2,0,0,3,203,12,74,0.36453202
JPN,PTJ,312,A2,0,0,0,217,9,80,0.368663594
JPN,PTJ,313,A2,0,2,0,238,15,104,0.43697479
JPN,PTJ,314,B1,1,0,0,198,9,67,0.338383838
JPN,PTJ,315,B1,1,0,0,207,10,70,0.338164251
JPN,PTJ,316,B1,2,0,4,255,15,111,0.435294118
JPN,PTJ,317,B1,1,0,0,228,10,92,0.403508772
JPN,PTJ,318,B1,1,0,2,204,10,68,0.333333333
JPN,PTJ,319,A2,0,4,5,244,8,87,0.356557377
JPN,PTJ,320,B1,1,0,0,225,9,81,0.36
JPN,PTJ,321,B1,1,0,0,228,13,99,0.434210526
JPN,PTJ,322,B1,1,1,3,206,12,66,0.32038835
JPN,PTJ,323,B1,1,0,0,203,13,74,0.36453202
JPN,PTJ,324,B1,1,0,0,206,14,89,0.432038835
JPN,PTJ,325,B1,2,0,0,254,12,94,0.37007874
JPN,PTJ,326,B1,1,0,0,254,14,112,0.440944882
JPN,PTJ,327,A2,0,0,3,211,12,90,0.426540284
JPN,PTJ,328,B1,1,0,6,280,11,97,0.346428571
JPN,PTJ,329,B1,1,6,4,210,14,75,0.357142857
JPN,PTJ,330,B1,2,0,3,255,14,103,0.403921569
JPN,PTJ,331,A2,0,0,0,236,14,90,0.381355932
JPN,PTJ,332,B1,1,1,5,232,10,90,0.387931034
JPN,PTJ,333,A2,0,0,0,193,11,71,0.367875648
JPN,PTJ,334,B1,1,0,2,210,10,70,0.333333333
JPN,PTJ,335,B1,1,0,2,244,9,81,0.331967213
JPN,PTJ,336,B1,1,0,0,202,14,74,0.366336634
JPN,PTJ,337,B1,1,1,0,202,13,89,0.440594059
JPN,PTJ,338,A2,0,1,0,201,9,78,0.388059701
JPN,PTJ,339,B1,1,0,1,211,10,74,0.3507109
JPN,PTJ,340,A2,0,0,0,206,14,88,0.427184466
JPN,PTJ,341,B1,1,0,0,222,17,100,0.45045045
JPN,PTJ,342,A2,0,0,1,226,11,99,0.438053097
JPN,PTJ,343,A2,0,1,1,225,12,103,0.457777778
JPN,PTJ,344,A2,0,0,0,227,9,84,0.370044053
JPN,PTJ,345,B1,1,0,0,223,11,88,0.394618834
JPN,PTJ,346,A2,0,1,7,203,11,77,0.379310345
JPN,PTJ,347,A2,0,0,0,211,11,79,0.374407583
JPN,PTJ,348,B1,1,0,4,201,13,78,0.388059701
JPN,PTJ,349,B1,1,1,7,207,10,76,0.367149758
JPN,PTJ,350,A2,0,2,1,202,12,67,0.331683168
JPN,PTJ,351,B1,1,0,1,185,10,71,0.383783784
JPN,PTJ,352,B1,2,0,4,196,12,64,0.326530612
JPN,PTJ,353,A2,0,1,1,219,13,86,0.392694064
JPN,PTJ,354,B1,1,0,2,213,10,79,0.370892019
JPN,PTJ,355,A2,0,0,0,205,14,91,0.443902439
JPN,PTJ,356,A2,0,0,0,258,16,95,0.368217054
JPN,PTJ,357,A2,0,0,0,212,21,104,0.490566038
JPN,PTJ,358,A2,0,2,3,227,10,75,0.330396476
JPN,PTJ,359,B1,1,1,2,202,11,71,0.351485149
JPN,PTJ,360,B1,1,1,1,225,12,77,0.342222222
JPN,PTJ,361,B1,1,0,5,223,18,91,0.408071749
JPN,PTJ,362,A2,0,0,0,203,9,56,0.275862069
JPN,PTJ,363,A2,0,1,6,213,13,78,0.366197183
JPN,PTJ,364,A2,0,0,2,243,12,93,0.382716049
JPN,PTJ,365,A2,0,0,4,220,14,81,0.368181818
JPN,PTJ,366,B1,1,0,6,209,11,84,0.401913876
JPN,PTJ,367,A2,0,1,1,201,10,84,0.417910448
JPN,PTJ,368,B1,1,0,4,248,13,103,0.415322581
JPN,PTJ,369,B1,1,0,1,200,9,56,0.28
JPN,PTJ,370,A2,0,0,3,206,11,82,0.398058252
JPN,PTJ,371,B1,1,1,0,229,15,91,0.397379913
JPN,PTJ,372,B1,1,1,0,221,13,87,0.393665158
JPN,PTJ,373,B1,1,0,11,254,14,102,0.401574803
JPN,PTJ,374,B1,1,0,7,272,13,106,0.389705882
JPN,PTJ,375,B2,0,0,4,264,13,104,0.393939394
JPN,PTJ,376,B1,1,0,0,227,11,92,0.405286344
JPN,PTJ,377,B1,1,1,4,252,9,91,0.361111111
JPN,PTJ,378,B1,1,0,7,298,11,115,0.38590604
JPN,PTJ,379,A2,0,2,8,234,9,89,0.38034188
JPN,PTJ,380,B1,2,0,0,269,12,99,0.36802974
JPN,PTJ,381,A2,0,0,0,200,11,75,0.375
JPN,PTJ,382,B1,2,0,0,208,13,87,0.418269231
JPN,PTJ,383,B1,2,0,1,247,11,97,0.392712551
JPN,PTJ,384,B1,2,0,0,221,17,96,0.43438914
JPN,PTJ,385,B1,1,0,0,204,12,78,0.382352941
JPN,PTJ,386,B1,1,0,0,220,14,96,0.436363636
JPN,PTJ,387,A2,0,0,0,204,12,85,0.416666667
JPN,PTJ,388,B1,1,1,2,226,14,84,0.371681416
JPN,PTJ,389,B1,2,1,3,202,14,89,0.440594059
JPN,PTJ,390,B1,1,1,1,210,13,87,0.414285714
JPN,PTJ,391,A2,0,0,0,206,11,78,0.378640777
JPN,PTJ,392,B1,1,0,0,202,10,74,0.366336634
JPN,PTJ,393,A2,0,0,0,242,11,88,0.363636364
JPN,PTJ,394,A2,0,0,0,200,16,88,0.44
JPN,PTJ,395,B1,1,0,0,214,10,87,0.406542056
JPN,PTJ,396,A2,0,0,0,195,15,85,0.435897436
JPN,PTJ,397,B1,1,1,1,209,13,80,0.38277512
JPN,PTJ,398,A2,0,0,7,283,11,107,0.378091873
JPN,PTJ,399,B1,1,0,0,235,14,102,0.434042553
JPN,PTJ,400,A2,0,0,4,244,18,110,0.450819672
JPN,SMK,1,B1,1,1,0,181,10,67,0.370165746
JPN,SMK,2,B1,2,0,0,183,15,64,0.349726776
JPN,SMK,3,A2,0,0,0,218,11,81,0.371559633
JPN,SMK,4,B2,0,0,2,228,12,93,0.407894737
JPN,SMK,5,B2,0,0,0,200,9,69,0.345
JPN,SMK,6,B1,1,0,5,228,15,100,0.438596491
JPN,SMK,7,A2,0,0,0,205,17,79,0.385365854
JPN,SMK,8,B1,1,0,9,294,10,102,0.346938776
JPN,SMK,9,B2,0,0,0,243,16,99,0.407407407
JPN,SMK,10,B1,2,0,0,231,12,85,0.367965368
JPN,SMK,11,B2,0,0,0,250,11,96,0.384
JPN,SMK,12,B2,0,0,6,249,16,99,0.397590361
JPN,SMK,13,A2,0,0,0,203,11,68,0.334975369
JPN,SMK,14,B1,1,0,0,225,14,95,0.422222222
JPN,SMK,15,B1,2,0,9,304,16,129,0.424342105
JPN,SMK,16,B1,2,0,0,206,9,58,0.281553398
JPN,SMK,17,B2,0,0,2,212,17,92,0.433962264
JPN,SMK,18,B1,1,0,1,205,11,71,0.346341463
JPN,SMK,19,B1,2,0,1,221,12,101,0.457013575
JPN,SMK,20,B1,2,0,2,231,12,97,0.41991342
JPN,SMK,21,B1,2,0,0,220,12,83,0.377272727
JPN,SMK,22,B1,1,0,1,207,18,91,0.439613527
JPN,SMK,23,B2,0,0,0,230,12,74,0.32173913
JPN,SMK,24,B1,1,0,9,208,10,61,0.293269231
JPN,SMK,25,B1,2,0,0,201,12,69,0.343283582
JPN,SMK,26,B1,1,0,0,200,11,64,0.32
JPN,SMK,27,A2,0,0,1,207,12,77,0.371980676
JPN,SMK,28,A2,0,0,0,199,8,51,0.256281407
JPN,SMK,29,B1,1,0,0,216,11,83,0.384259259
JPN,SMK,30,B1,1,1,2,197,10,64,0.324873096
JPN,SMK,31,B1,2,0,0,221,13,92,0.416289593
JPN,SMK,32,B1,1,2,16,198,12,66,0.333333333
